chemlb_id,smiles,pchembl
CHEMBL210955,Clc1ccc(N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1,8.54
CHEMBL210405,c1ccc(N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1,9.00
CHEMBL210404,COc1ccccc1N1CCN(Cc2cnn(-c3ccccn3)c2)CC1,9.36
CHEMBL379602,COc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,9.22
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,7.96
CHEMBL378455,C1=C(c2ccccc2)CCN(Cc2cnn(-c3ccccc3)c2)C1,8.25
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,7.64
CHEMBL378455,C1=C(c2ccccc2)CCN(Cc2cnn(-c3ccccc3)c2)C1,8.02
CHEMBL150161,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)C1)c1ccc(F)cc1,8.44
CHEMBL210578,O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,8.28
CHEMBL150161,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)C1)c1ccc(F)cc1,6.61
CHEMBL212631,COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,8.35
CHEMBL212370,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1,8.59
CHEMBL212370,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1,8.74
CHEMBL212631,COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,8.52
CHEMBL379125,COc1ccccc1N1CCN(Cc2cn3cc(I)ccc3n2)CC1,9.28
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,7.31
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,8.85
CHEMBL143761,N#Cc1ccc2[nH]c(CN3CCN(c4ccc(F)cc4)CC3)cc2c1,9.00
CHEMBL140099,N#Cc1ccc2[nH]c(CN3CCN(c4ccccc4)CC3)cc2c1,9.28
CHEMBL7927,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,8.44
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.80
CHEMBL208274,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(-c4ccccc4)c3n2)CC1,9.08
CHEMBL212160,COc1ccccc1N1CCN(Cc2cn3c(-n4cccn4)cccc3n2)CC1,9.03
CHEMBL210551,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(-n4cccn4)c3n2)CC1,8.80
CHEMBL211118,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(N4CCOCC4)c3n2)CC1,8.64
CHEMBL210283,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(C#N)c3n2)CC1,8.89
CHEMBL210341,Clc1ccc(N2CCN(Cc3cn4cc(Br)ccc4n3)CC2)cc1Cl,9.00
CHEMBL211590,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(I)c3n2)CC1,9.28
CHEMBL211539,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(Br)c3n2)CC1,9.00
CHEMBL379125,COc1ccccc1N1CCN(Cc2cn3cc(I)ccc3n2)CC1,9.48
CHEMBL211164,COc1ccccc1N1CCN(Cc2cn3cc(Br)ccc3n2)CC1,9.60
CHEMBL380287,CN1CCN(c2ccc3nc(CN4CCN(c5ccc(Cl)c(Cl)c5)CC4)cn3n2)CC1,5.72
CHEMBL207543,Clc1ccc(N2CCN(Cc3cn4nc(N5CCCCC5)ccc4n3)CC2)cc1Cl,6.92
CHEMBL425064,Fc1ccc(N2CCN(Cc3cn4cccnc4n3)CC2)cc1,5.55
CHEMBL377542,Fc1ccc(N2CCN(Cc3cn4ccncc4n3)CC2)cc1,6.30
CHEMBL211135,Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,8.70
CHEMBL378515,COc1ccccc1N1CCN(Cc2cn3nc(Cl)ccc3n2)CC1,8.80
CHEMBL209034,Clc1ccc2nc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cn2n1,8.89
CHEMBL207488,Fc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,8.40
CHEMBL212370,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1,8.15
CHEMBL212631,COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,8.55
CHEMBL378680,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1Cl,8.85
CHEMBL380054,Fc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1,7.36
CHEMBL45244,Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,8.08
CHEMBL213518,O/N=C(/CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,7.76
CHEMBL377050,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.64
CHEMBL212782,CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.42
CHEMBL376955,N#CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.06
CHEMBL377388,CCO/N=C(\CCN1CCN(c2nccs2)CC1)c1ccccc1,6.78
CHEMBL437687,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1C,7.94
CHEMBL426510,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,7.86
CHEMBL213164,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,8.19
CHEMBL212784,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,7.87
CHEMBL212861,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(C)c1,8.10
CHEMBL212903,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(C)c1,7.49
CHEMBL211836,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(C#N)c1,7.70
CHEMBL212969,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.85
CHEMBL427048,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.27
CHEMBL212235,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,7.42
CHEMBL211732,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,6.96
CHEMBL215705,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,8.20
CHEMBL378576,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)c(Cl)c1,7.15
CHEMBL378324,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(Cl)c1,8.19
CHEMBL215450,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(C)c1,7.94
CHEMBL212444,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(C)c(C)c1,7.56
CHEMBL212291,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccnc1,6.89
CHEMBL212292,CO/N=C(\CCN1CCN(c2ccccn2)CC1C)c1ccc(Cl)cc1,7.17
CHEMBL210101,CO/N=C(\CCN1CCC(c2ccccn2)CC1)c1ccc(Cl)cc1,6.87
CHEMBL437532,CO/N=C(/CCN1CCC(c2ccccn2)CC1)c1ccc(Cl)cc1,7.05
CHEMBL212891,CO/N=C(\CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,5.69
CHEMBL214247,CO/N=C(\c1ccc(Cl)cc1)C(O)CN1CCN(c2ccccn2)CC1,6.95
CHEMBL441529,CO/N=C(/c1ccc(Cl)cc1)C(O)CN1CCN(c2ccccn2)CC1,6.82
CHEMBL213004,CO/N=C(/c1ccc(Cl)cc1)C(C)CN1CCN(c2ccccn2)CC1,6.46
CHEMBL212288,CO/N=C(/c1ccc(Cl)cc1)C(CNOC)CN1CCN(c2ccccn2)CC1,6.92
CHEMBL214314,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.59
CHEMBL214247,CO/N=C(\c1ccc(Cl)cc1)C(O)CN1CCN(c2ccccn2)CC1,7.34
CHEMBL441529,CO/N=C(/c1ccc(Cl)cc1)C(O)CN1CCN(c2ccccn2)CC1,7.65
CHEMBL211463,Cc1cccc(/C(=N\O)C(O)CN2CCN(c3ccccn3)CC2)c1,7.35
CHEMBL215723,Cc1cccc(/C(=N/O)C(O)CN2CCN(c3ccccn3)CC2)c1,8.31
CHEMBL211623,COC(CN1CCN(c2ccccn2)CC1)/C(=N/O)c1cccc(C)c1,5.27
CHEMBL212028,COC(CN1CCN(c2ccccn2)CC1)/C(=N\O)c1cccc(C)c1,7.46
CHEMBL213004,CO/N=C(/c1ccc(Cl)cc1)C(C)CN1CCN(c2ccccn2)CC1,6.34
CHEMBL212288,CO/N=C(/c1ccc(Cl)cc1)C(CNOC)CN1CCN(c2ccccn2)CC1,6.69
CHEMBL211360,CO/N=C(/c1ccc(Cl)cc1)C(COC(C)C)CN1CCN(c2ccccn2)CC1,5.49
CHEMBL378302,CO/N=C(/c1cccnc1)C(O)CN1CCN(c2ccccn2)CC1,6.91
CHEMBL212901,CCO/N=C1/c2ccccc2CCC1CN1CCN(c2ccccn2)CC1,5.32
CHEMBL212595,CO/N=C(/CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.58
CHEMBL378427,O/N=C(\CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,5.37
CHEMBL212891,CO/N=C(\CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.36
CHEMBL209447,O/N=C(\CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,8.02
CHEMBL211415,O/N=C(/CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.23
CHEMBL213828,CO/N=C(\CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.38
CHEMBL213208,CO/N=C(\c1ccc(Cl)cc1)C(CN1CCN(c2ccccn2)CC1)OC,6.71
CHEMBL212490,CO/N=C(/c1ccc(Cl)cc1)C(CN1CCN(c2ccccn2)CC1)OC,6.54
CHEMBL212292,CO/N=C(\CCN1CCN(c2ccccn2)CC1C)c1ccc(Cl)cc1,6.48
CHEMBL214197,CO/N=C(/CCN1CCN(c2ccccn2)CC1C)c1ccc(Cl)cc1,7.00
CHEMBL210101,CO/N=C(\CCN1CCC(c2ccccn2)CC1)c1ccc(Cl)cc1,6.71
CHEMBL209645,CO/N=C(/CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.47
CHEMBL213097,CO/N=C(\CCN1CCC(c2cccc[n+]2[O-])CC1)c1ccc(Cl)cc1,7.08
CHEMBL379546,CO/N=C(/CCN1CCC(c2cccc[n+]2[O-])CC1)c1ccc(Cl)cc1,7.33
CHEMBL212073,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,7.37
CHEMBL212290,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,7.24
CHEMBL437687,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1C,7.13
CHEMBL213486,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1C,7.40
CHEMBL426510,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,7.35
CHEMBL213164,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,7.22
CHEMBL212784,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,7.05
CHEMBL211930,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,6.95
CHEMBL212861,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(C)c1,7.56
CHEMBL212903,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(C)c1,7.21
CHEMBL437493,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(C#N)c1,7.20
CHEMBL211836,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(C#N)c1,7.56
CHEMBL212969,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.31
CHEMBL377585,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Br)cc1,6.74
CHEMBL212236,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,7.25
CHEMBL212235,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,7.42
CHEMBL427048,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.87
CHEMBL212872,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Br)cc1,7.09
CHEMBL211732,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,7.43
CHEMBL215705,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,7.33
CHEMBL377794,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1cc(C)cc(C)c1,6.76
CHEMBL212393,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cc(C)cc(C)c1,7.13
CHEMBL209759,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1Cl,6.60
CHEMBL211829,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1Cl,6.53
CHEMBL378576,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)c(Cl)c1,6.83
CHEMBL211902,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(F)c(Cl)c1,7.02
CHEMBL378324,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(Cl)c1,6.27
CHEMBL213558,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(Cl)c1,6.47
CHEMBL215569,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(C)c1,6.87
CHEMBL215450,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(C)c1,7.01
CHEMBL212444,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(C)c(C)c1,6.97
CHEMBL215678,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(C)c(C)c1,7.04
CHEMBL212291,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccnc1,7.48
CHEMBL215670,N#Cc1cccnc1N1CCN(CC/C(=N\O)c2ccccc2)CC1,7.75
CHEMBL438961,N#Cc1cccnc1N1CCN(CC/C(=N/O)c2ccccc2)CC1,7.70
CHEMBL211972,O/N=C(\CCN1CCN(c2ncccn2)CC1)c1ccccc1,7.41
CHEMBL212804,O/N=C(/CCN1CCN(c2ncccn2)CC1)c1ccccc1,7.16
CHEMBL212545,O/N=C(\CCN1CCN(c2nccs2)CC1)c1ccccc1,7.30
CHEMBL213246,CCO/N=C(\CCN1CCN(c2ccccc2)CC1)c1ccccc1,6.96
CHEMBL386867,CCO/N=C(\CCN1CCN(c2ccccc2C#N)CC1)c1ccccc1,7.31
CHEMBL212607,CCO/N=C(\CCN1CCN(c2ccccc2OC)CC1)c1ccccc1,6.47
CHEMBL411545,CCO/N=C(\CCN1CCN(c2cccc(OC)c2)CC1)c1ccccc1,5.57
CHEMBL215704,CCO/N=C(\CCN1CCN(c2cccc(OCC)c2)CC1)c1ccccc1,6.46
CHEMBL2113243,CO/N=C(\CCN1CCN(c2ccccc2OC(C)C)CC1)c1ccc(F)cc1,6.23
CHEMBL2113244,CO/N=C(/CCN1CCN(c2ccccc2OC(C)C)CC1)c1ccc(F)cc1,6.22
CHEMBL213398,CCO/N=C(\CCN1CCN(c2ncccc2C#N)CC1)c1ccccc1,6.86
CHEMBL379597,CCO/N=C(\CCN1CCN(c2ncccc2C)CC1)c1ccccc1,6.60
CHEMBL377023,CCO/N=C(\CCN1CCN(c2ncccn2)CC1)c1ccccc1,6.21
CHEMBL377388,CCO/N=C(\CCN1CCN(c2nccs2)CC1)c1ccccc1,7.09
CHEMBL377050,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.50
CHEMBL385826,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.62
CHEMBL212782,CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.54
CHEMBL213572,CCO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.35
CHEMBL212831,CCCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,6.50
CHEMBL261957,CCCCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,6.42
CHEMBL376639,CC(C)O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,6.79
CHEMBL213700,C=CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,6.46
CHEMBL376955,N#CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.48
CHEMBL385350,O/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,7.66
CHEMBL214954,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,7.62
CHEMBL385230,O/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,7.60
CHEMBL215849,Cc1ccccc1/C(CCN1CCN(c2ccccn2)CC1)=N/O,8.38
CHEMBL214440,Cc1ccccc1/C(CCN1CCN(c2ccccn2)CC1)=N\O,7.69
CHEMBL212188,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,7.77
CHEMBL212189,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,7.92
CHEMBL212298,Cc1cccc(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,8.64
CHEMBL212847,N#Cc1cccc(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,7.88
CHEMBL212902,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7.51
CHEMBL384529,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,6.32
CHEMBL214343,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,7.71
CHEMBL211985,Cc1cc(C)cc(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,7.34
CHEMBL214190,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1F,8.05
CHEMBL213106,Cc1ccc(O)c(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,7.72
CHEMBL214314,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,8.36
CHEMBL211831,CO/N=C(\CCN1CCCC(c2ccccn2)C1)c1ccc(Cl)cc1,6.22
CHEMBL212912,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1,6.06
CHEMBL213834,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc4ccccc34)c3ccccc32)CC1,6.01
CHEMBL213424,Cc1cccc(N)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.32
CHEMBL213336,Cc1cccc(C)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.73
CHEMBL378669,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(N)cccc3Cl)c3ccccc32)CC1,6.09
CHEMBL213492,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(F)cccc3C(F)(F)F)c3ccccc32)CC1,5.70
CHEMBL425069,COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.74
CHEMBL441618,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,6.97
CHEMBL216258,CN1CCCc2ccccc2Cc2[nH]c3ccccc3c2CC1,7.01
CHEMBL216439,CN1CCCc2c([nH]c3ccccc23)Cc2ccccc2CC1,6.74
CHEMBL59,NCCc1ccc(O)c(O)c1,8.00
CHEMBL1203924,CCCN1Cc2ccccc2C2c3cc(O)c(O)cc3OCC21.Cl,7.68
CHEMBL384046,Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CO2,6.64
CHEMBL387250,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CO2,7.02
CHEMBL217299,Oc1cc2c(cc1O)C1c3ccccc3CNC1CO2,6.96
CHEMBL25856,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,7.77
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,8.30
CHEMBL217299,Oc1cc2c(cc1O)C1c3ccccc3CNC1CO2,7.05
CHEMBL440687,c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1,7.91
CHEMBL375596,Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,7.85
CHEMBL219966,Cc1cccc(NC(=O)CN2CCC(c3ccc(O)cc3)CC2)c1,7.16
CHEMBL443838,Cc1cccc(NC(=O)CN2CCC(c3cccc(O)c3)CC2)c1,8.10
CHEMBL373516,Cc1cccc(NC(=O)CN2CCC(c3cccc(F)c3)CC2)c1,6.29
CHEMBL218761,COc1ccccc1C1CCN(CC(=O)Nc2cccc(C)c2)CC1,6.38
CHEMBL219130,Cc1cccc(NC(=O)CN2CCC(c3ccccc3C)CC2)c1,6.47
CHEMBL219129,Cc1cccc(NC(=O)CN2CCC(c3ccccc3F)CC2)c1,9.00
CHEMBL216450,Cc1cccc(NC(=O)CN2CCC(c3ccccc3C#N)CC2)c1,8.10
CHEMBL216393,Cc1cccc(NC(=O)CN2CCC(c3ccccc3)CC2)c1,6.77
CHEMBL216794,Cc1cccc(C(=O)NCN2CCC(c3ccccn3)CC2)c1,8.05
CHEMBL220083,Cc1cccc(C(=O)NCN2CCC(c3nccs3)CC2)c1,8.01
CHEMBL376092,COc1ccccc1C1CCN(CNC(=O)c2cccc(C)c2)CC1,6.69
CHEMBL45244,Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,8.08
CHEMBL127226,c1ccc(C2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1,7.92
CHEMBL216922,Cc1cccc(NC(=O)CN2CCC(c3nccs3)CC2)c1,9.00
CHEMBL216921,Cc1cccc(NC(=O)CN2CCC(c3ccc(O)cn3)CC2)c1,8.42
CHEMBL385418,Cc1cccc(NC(=O)CN2CCC(c3cccc(C#N)n3)CC2)c1,7.44
CHEMBL444881,COc1cccc(C)c1NC(=O)CN1CCC(c2ccccn2)CC1,7.40
CHEMBL219394,Cc1cccc(Cl)c1NC(=O)CN1CCC(c2ccccn2)CC1,7.22
CHEMBL219567,CCc1cccc(C)c1NC(=O)CN1CCC(c2ccccn2)CC1,6.96
CHEMBL218797,O=C(CN1CCC(c2ccccn2)CC1)Nc1c(Cl)cc(Cl)cc1Cl,6.84
CHEMBL219392,Cc1cc(Cl)cc(C)c1NC(=O)CN1CCC(c2ccccn2)CC1,6.62
CHEMBL216719,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1ccccn1,5.50
CHEMBL386917,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1cnccc1Cl,5.89
CHEMBL220015,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1ccc2ccccc2c1,6.94
CHEMBL220192,COc1cc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)ccc1Cl,6.80
CHEMBL218757,COc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1C,6.16
CHEMBL218798,Cc1cc(C)cc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,7.05
CHEMBL219263,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1ccc(F)c(Cl)c1,7.20
CHEMBL219566,Cc1ccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)cc1C,7.42
CHEMBL216215,Cc1ccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)cc1C(F)(F)F,7.07
CHEMBL385781,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1cc(Cl)cc(Cl)c1,7.35
CHEMBL219340,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1ccc(OC(F)(F)F)c(Cl)c1,6.77
CHEMBL219186,Cc1cc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)ccc1F,7.30
CHEMBL216721,Cc1cc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)ccc1Cl,5.61
CHEMBL384690,N#Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,6.08
CHEMBL219551,CCOc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,6.49
CHEMBL436527,C=Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,7.17
CHEMBL219182,Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,7.05
CHEMBL219426,O=C(NCN1CCC(c2cccc[n+]2[O-])CC1)c1ccccc1,6.27
CHEMBL220469,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)NC1CCCCC1,6.53
CHEMBL219181,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1ccc(F)cc1C(F)(F)F,6.33
CHEMBL373964,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1ccc(F)cc1F,6.99
CHEMBL385417,Cc1ccc(Cl)cc1NC(=O)CN1CCC(c2cccc[n+]2[O-])CC1,6.90
CHEMBL376196,Cc1ccc(Cl)c(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1Cl,6.46
CHEMBL426167,Cc1cccc(C)c1NC(=O)CN1CCC(c2cccc[n+]2[O-])CC1,6.46
CHEMBL220139,Cc1ccc([N+](=O)[O-])cc1NC(=O)CN1CCC(c2cccc[n+]2[O-])CC1,6.87
CHEMBL219261,Cc1cc(F)ccc1NC(=O)CN1CCC(c2cccc[n+]2[O-])CC1,7.22
CHEMBL373963,Cc1cc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)ccc1F,7.75
CHEMBL219211,Cc1cc(Br)ccc1NC(=O)CN1CCC(c2cccc[n+]2[O-])CC1,7.18
CHEMBL219210,Cc1cc(C)cc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1,7.28
CHEMBL219565,COc1cccc(C)c1NC(=O)CN1CCC(c2cccc[n+]2[O-])CC1,6.47
CHEMBL219564,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1cccc(Cl)c1Cl,6.75
CHEMBL425288,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1cc(Cl)cc(Cl)c1,6.80
CHEMBL425793,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1cccc(-c2ccccc2)c1,6.44
CHEMBL219389,CCc1cccc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1,7.02
CHEMBL219570,CSc1cccc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1,7.00
CHEMBL218852,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1cccc(OC(F)(F)F)c1,6.87
CHEMBL218851,CC(C)Oc1cccc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1,6.26
CHEMBL414706,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1cccc(Cl)c1,7.21
CHEMBL374326,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1ccccc1F,6.57
CHEMBL436491,O=C(CN1CCC(c2cccc[n+]2[O-])CC1)Nc1ccc(F)cc1,7.07
